Entity,Code,Day,Biweekly cases per million people
Morocco,MAR,2021-08-12,3326.113
Morocco,MAR,2021-08-13,3369.6
Morocco,MAR,2021-08-14,3442.194
Morocco,MAR,2021-08-15,3474.086
Morocco,MAR,2021-08-16,3465.812
Morocco,MAR,2021-08-17,3473.336
Morocco,MAR,2021-08-18,3449.236
Morocco,MAR,2021-08-19,3380.231
Morocco,MAR,2021-08-20,3296.096
Morocco,MAR,2021-08-21,3186.415
Morocco,MAR,2021-08-22,3070.495
Morocco,MAR,2021-08-23,3015.682
Morocco,MAR,2021-08-24,2946.221
Morocco,MAR,2021-08-25,2915.561
Morocco,MAR,2021-08-26,2822.616
Morocco,MAR,2021-08-27,2718.478
Morocco,MAR,2021-08-28,2609.628
Morocco,MAR,2021-08-29,2514.862
Morocco,MAR,2021-08-30,2482.167
Morocco,MAR,2021-08-31,2371.255
Morocco,MAR,2021-09-01,2272.633
Morocco,MAR,2021-09-02,2163.408
Morocco,MAR,2021-09-03,2060.716
Morocco,MAR,2021-09-04,2001.725
Morocco,MAR,2021-09-05,1958.399
Morocco,MAR,2021-09-06,1929.667
Morocco,MAR,2021-09-07,1831.661
Morocco,MAR,2021-09-08,1722.463
Morocco,MAR,2021-09-09,1617.87
Morocco,MAR,2021-09-10,1505.538
Morocco,MAR,2021-09-11,1423.545
Morocco,MAR,2021-09-12,1372.989
Morocco,MAR,2021-09-13,1325.888
Morocco,MAR,2021-09-14,1269.28
Morocco,MAR,2021-09-15,1178.826
Morocco,MAR,2021-09-16,1099.805
Morocco,MAR,2021-09-17,1047.081
Morocco,MAR,2021-09-18,993.017
Morocco,MAR,2021-09-19,953.172
Morocco,MAR,2021-09-20,920.236
Morocco,MAR,2021-09-21,875.356
Morocco,MAR,2021-09-22,815.696
Morocco,MAR,2021-09-23,765.676
Morocco,MAR,2021-09-24,737.613
Morocco,MAR,2021-09-25,692.921
Morocco,MAR,2021-09-26,660.28
Morocco,MAR,2021-09-27,646.275
Morocco,MAR,2021-09-28,603.618
Morocco,MAR,2021-09-29,561.845
Morocco,MAR,2021-09-30,526.124
Morocco,MAR,2021-10-01,486.601
Morocco,MAR,2021-10-02,447.238
Morocco,MAR,2021-10-03,419.095
Morocco,MAR,2021-10-04,406.643
Morocco,MAR,2021-10-05,375.26
Morocco,MAR,2021-10-06,349.152
Morocco,MAR,2021-10-07,324.65
Morocco,MAR,2021-10-08,298.81
Morocco,MAR,2021-10-09,273.934
Morocco,MAR,2021-10-10,264.615
Morocco,MAR,2021-10-11,258.59
Morocco,MAR,2021-10-12,241.828
Morocco,MAR,2021-10-13,228.412
Morocco,MAR,2021-10-14,212.56
Morocco,MAR,2021-10-15,199.198
Morocco,MAR,2021-10-16,188.38
Morocco,MAR,2021-10-17,182.087
Morocco,MAR,2021-10-18,179.945
Morocco,MAR,2021-10-19,175.205
Morocco,MAR,2021-10-20,160.772
Morocco,MAR,2021-10-21,149.713
Morocco,MAR,2021-10-22,143.688
Morocco,MAR,2021-10-23,141.251
Morocco,MAR,2021-10-24,136.297
Morocco,MAR,2021-10-25,134.477
Morocco,MAR,2021-10-26,130.701
Morocco,MAR,2021-10-27,125.801
Morocco,MAR,2021-10-28,120.365
Morocco,MAR,2021-10-29,114.447
Mozambique,MOZ,2020-04-03,0.311
Mozambique,MOZ,2020-04-04,0.311
Mozambique,MOZ,2020-04-05,0.28
Mozambique,MOZ,2020-04-06,0.28
Mozambique,MOZ,2020-04-07,0.218
Mozambique,MOZ,2020-04-08,0.373
Mozambique,MOZ,2020-04-09,0.311
Mozambique,MOZ,2020-04-10,0.404
Mozambique,MOZ,2020-04-11,0.373
Mozambique,MOZ,2020-04-12,0.404
Mozambique,MOZ,2020-04-13,0.404
Mozambique,MOZ,2020-04-14,0.622
Mozambique,MOZ,2020-04-15,0.591
Mozambique,MOZ,2020-04-16,0.653
Mozambique,MOZ,2020-04-17,0.746
Mozambique,MOZ,2020-04-18,0.777
Mozambique,MOZ,2020-04-19,0.902
Mozambique,MOZ,2020-04-20,0.902
Mozambique,MOZ,2020-04-21,0.902
Mozambique,MOZ,2020-04-22,0.746
Mozambique,MOZ,2020-04-23,0.902
Mozambique,MOZ,2020-04-24,1.399
Mozambique,MOZ,2020-04-25,1.555
Mozambique,MOZ,2020-04-26,1.71
Mozambique,MOZ,2020-04-27,1.71
Mozambique,MOZ,2020-04-28,1.492
Mozambique,MOZ,2020-04-29,1.461
Mozambique,MOZ,2020-04-30,1.399
Mozambique,MOZ,2020-05-01,1.399
Mozambique,MOZ,2020-05-02,1.368
Mozambique,MOZ,2020-05-03,1.275
Mozambique,MOZ,2020-05-04,1.275
Mozambique,MOZ,2020-05-05,1.306
Mozambique,MOZ,2020-05-06,1.244
Mozambique,MOZ,2020-05-07,1.088
Mozambique,MOZ,2020-05-08,0.529
Mozambique,MOZ,2020-05-09,0.529
Mozambique,MOZ,2020-05-10,0.466
Mozambique,MOZ,2020-05-11,0.839
Mozambique,MOZ,2020-05-12,0.871
Mozambique,MOZ,2020-05-13,0.871
Mozambique,MOZ,2020-05-14,1.213
Mozambique,MOZ,2020-05-15,1.244
Mozambique,MOZ,2020-05-16,1.555
Mozambique,MOZ,2020-05-17,1.772
Mozambique,MOZ,2020-05-18,2.021
Mozambique,MOZ,2020-05-19,2.021
Mozambique,MOZ,2020-05-20,2.332
Mozambique,MOZ,2020-05-21,2.518
Mozambique,MOZ,2020-05-22,2.55
Mozambique,MOZ,2020-05-23,2.518
Mozambique,MOZ,2020-05-24,3.202
Mozambique,MOZ,2020-05-25,3.296
Mozambique,MOZ,2020-05-26,3.389
Mozambique,MOZ,2020-05-27,3.824
Mozambique,MOZ,2020-05-28,3.669
Mozambique,MOZ,2020-05-29,3.576
Mozambique,MOZ,2020-05-30,3.576
Mozambique,MOZ,2020-05-31,3.638
Mozambique,MOZ,2020-06-01,3.389
Mozambique,MOZ,2020-06-02,5.006
Mozambique,MOZ,2020-06-03,4.975
Mozambique,MOZ,2020-06-04,5.907
Mozambique,MOZ,2020-06-05,5.907
Mozambique,MOZ,2020-06-06,7.493
Mozambique,MOZ,2020-06-07,7.151
Mozambique,MOZ,2020-06-08,6.965
Mozambique,MOZ,2020-06-09,7.462
Mozambique,MOZ,2020-06-10,7.617
Mozambique,MOZ,2020-06-11,7.959
Mozambique,MOZ,2020-06-12,8.55
Mozambique,MOZ,2020-06-13,9.607
Mozambique,MOZ,2020-06-14,10.229
Mozambique,MOZ,2020-06-15,11.038
Mozambique,MOZ,2020-06-16,10.291
Mozambique,MOZ,2020-06-17,10.416
Mozambique,MOZ,2020-06-18,9.638
Mozambique,MOZ,2020-06-19,9.763
Mozambique,MOZ,2020-06-20,8.675
Mozambique,MOZ,2020-06-21,9.607
Mozambique,MOZ,2020-06-22,9.452
Mozambique,MOZ,2020-06-23,9.452
Mozambique,MOZ,2020-06-24,9.017
Mozambique,MOZ,2020-06-25,9.296
Mozambique,MOZ,2020-06-26,9.545
Mozambique,MOZ,2020-06-27,8.892
Mozambique,MOZ,2020-06-28,8.581
Mozambique,MOZ,2020-06-29,8.519
Mozambique,MOZ,2020-06-30,7.804
Mozambique,MOZ,2020-07-01,7.835
Mozambique,MOZ,2020-07-02,7.959
Mozambique,MOZ,2020-07-03,8.426
Mozambique,MOZ,2020-07-04,8.737
Mozambique,MOZ,2020-07-05,7.897
Mozambique,MOZ,2020-07-06,8.55
Mozambique,MOZ,2020-07-07,8.799
Mozambique,MOZ,2020-07-08,9.607
Mozambique,MOZ,2020-07-09,9.452
Mozambique,MOZ,2020-07-10,9.172
Mozambique,MOZ,2020-07-11,9.203
Mozambique,MOZ,2020-07-12,9.265
Mozambique,MOZ,2020-07-13,10.447
Mozambique,MOZ,2020-07-14,11.784
Mozambique,MOZ,2020-07-15,13.276
Mozambique,MOZ,2020-07-16,14.458
Mozambique,MOZ,2020-07-17,14.395
Mozambique,MOZ,2020-07-18,14.489
Mozambique,MOZ,2020-07-19,15.67
Mozambique,MOZ,2020-07-20,15.39
Mozambique,MOZ,2020-07-21,15.421
Mozambique,MOZ,2020-07-22,15.111
Mozambique,MOZ,2020-07-23,15.235
Mozambique,MOZ,2020-07-24,14.893
Mozambique,MOZ,2020-07-25,14.955
Mozambique,MOZ,2020-07-26,15.919
Mozambique,MOZ,2020-07-27,14.986
Mozambique,MOZ,2020-07-28,14.053
Mozambique,MOZ,2020-07-29,12.996
Mozambique,MOZ,2020-07-30,13.214
Mozambique,MOZ,2020-07-31,14.364
Mozambique,MOZ,2020-08-01,14.675
Mozambique,MOZ,2020-08-02,14.147
Mozambique,MOZ,2020-08-03,14.489
Mozambique,MOZ,2020-08-04,15.328
Mozambique,MOZ,2020-08-05,16.23
Mozambique,MOZ,2020-08-06,16.727
Mozambique,MOZ,2020-08-07,19.37
Mozambique,MOZ,2020-08-08,19.432
Mozambique,MOZ,2020-08-09,18.655
Mozambique,MOZ,2020-08-10,22.075
Mozambique,MOZ,2020-08-11,23.661
Mozambique,MOZ,2020-08-12,25.215
Mozambique,MOZ,2020-08-13,25.806
Mozambique,MOZ,2020-08-14,26.241
Mozambique,MOZ,2020-08-15,27.485
Mozambique,MOZ,2020-08-16,28.262
Mozambique,MOZ,2020-08-17,29.257
Mozambique,MOZ,2020-08-18,29.91
Mozambique,MOZ,2020-08-19,30.034
Mozambique,MOZ,2020-08-20,30.936
Mozambique,MOZ,2020-08-21,30.532
Mozambique,MOZ,2020-08-22,33.05
Mozambique,MOZ,2020-08-23,35.009
Mozambique,MOZ,2020-08-24,31.993
Mozambique,MOZ,2020-08-25,31.931
Mozambique,MOZ,2020-08-26,32.055
Mozambique,MOZ,2020-08-27,31.496
Mozambique,MOZ,2020-08-28,30.75
Mozambique,MOZ,2020-08-29,30.128
Mozambique,MOZ,2020-08-30,30.034
Mozambique,MOZ,2020-08-31,31.154
Mozambique,MOZ,2020-09-01,32.584
Mozambique,MOZ,2020-09-02,33.33
Mozambique,MOZ,2020-09-03,33.952
Mozambique,MOZ,2020-09-04,33.268
Mozambique,MOZ,2020-09-05,32.242
Mozambique,MOZ,2020-09-06,32.615
Mozambique,MOZ,2020-09-07,34.729
Mozambique,MOZ,2020-09-08,35.413
Mozambique,MOZ,2020-09-09,36.502
Mozambique,MOZ,2020-09-10,36.719
Mozambique,MOZ,2020-09-11,37.963
Mozambique,MOZ,2020-09-12,39.797
Mozambique,MOZ,2020-09-13,45.021
Mozambique,MOZ,2020-09-14,48.689
Mozambique,MOZ,2020-09-15,52.047
Mozambique,MOZ,2020-09-16,58.359
Mozambique,MOZ,2020-09-17,60.753
Mozambique,MOZ,2020-09-18,62.152
Mozambique,MOZ,2020-09-19,68.277
Mozambique,MOZ,2020-09-20,72.35
Mozambique,MOZ,2020-09-21,73.221
Mozambique,MOZ,2020-09-22,76.703
Mozambique,MOZ,2020-09-23,77.667
Mozambique,MOZ,2020-09-24,79.812
Mozambique,MOZ,2020-09-25,83.046
Mozambique,MOZ,2020-09-26,84.476
Mozambique,MOZ,2020-09-27,84.383
Mozambique,MOZ,2020-09-28,87.243
Mozambique,MOZ,2020-09-29,88.393
Mozambique,MOZ,2020-09-30,85.004
Mozambique,MOZ,2020-10-01,84.787
Mozambique,MOZ,2020-10-02,84.414
Mozambique,MOZ,2020-10-03,78.102
Mozambique,MOZ,2020-10-04,75.397
Mozambique,MOZ,2020-10-05,74.122
Mozambique,MOZ,2020-10-06,71.013
Mozambique,MOZ,2020-10-07,69.396
Mozambique,MOZ,2020-10-08,69.645
Mozambique,MOZ,2020-10-09,66.94
Mozambique,MOZ,2020-10-10,64.888
Mozambique,MOZ,2020-10-11,62.743
Mozambique,MOZ,2020-10-12,55.965
Mozambique,MOZ,2020-10-13,52.918
Mozambique,MOZ,2020-10-14,51.736
Mozambique,MOZ,2020-10-15,51.27
Mozambique,MOZ,2020-10-16,50.773
Mozambique,MOZ,2020-10-17,51.55
Mozambique,MOZ,2020-10-18,51.923
Mozambique,MOZ,2020-10-19,55.467
Mozambique,MOZ,2020-10-20,55.716
Mozambique,MOZ,2020-10-21,57.115
Mozambique,MOZ,2020-10-22,59.696
Mozambique,MOZ,2020-10-23,62.37
Mozambique,MOZ,2020-10-24,63.769
Mozambique,MOZ,2020-10-25,61.717
Mozambique,MOZ,2020-10-26,64.453
Mozambique,MOZ,2020-10-27,62.65
Mozambique,MOZ,2020-10-28,62.898
Mozambique,MOZ,2020-10-29,61.81
Mozambique,MOZ,2020-10-30,67.313
Mozambique,MOZ,2020-10-31,67.22
Mozambique,MOZ,2020-11-01,65.976
Mozambique,MOZ,2020-11-02,63.738
Mozambique,MOZ,2020-11-03,62.556
Mozambique,MOZ,2020-11-04,60.691
Mozambique,MOZ,2020-11-05,56.96
Mozambique,MOZ,2020-11-06,54.006
Mozambique,MOZ,2020-11-07,52.296
Mozambique,MOZ,2020-11-08,55.405
Mozambique,MOZ,2020-11-09,51.674
Mozambique,MOZ,2020-11-10,50.337
Mozambique,MOZ,2020-11-11,49
Mozambique,MOZ,2020-11-12,48.783
Mozambique,MOZ,2020-11-13,45.083
Mozambique,MOZ,2020-11-14,45.736
Mozambique,MOZ,2020-11-15,45.394
Mozambique,MOZ,2020-11-16,43.031
Mozambique,MOZ,2020-11-17,42.409
Mozambique,MOZ,2020-11-18,41.849
Mozambique,MOZ,2020-11-19,41.414
Mozambique,MOZ,2020-11-20,43.279
Mozambique,MOZ,2020-11-21,43.653
Mozambique,MOZ,2020-11-22,39.455
Mozambique,MOZ,2020-11-23,39.984
Mozambique,MOZ,2020-11-24,41.632
Mozambique,MOZ,2020-11-25,40.761
Mozambique,MOZ,2020-11-26,42.689
Mozambique,MOZ,2020-11-27,39.766
Mozambique,MOZ,2020-11-28,38.74
Mozambique,MOZ,2020-11-29,36.222
Mozambique,MOZ,2020-11-30,36.906
Mozambique,MOZ,2020-12-01,37.434
Mozambique,MOZ,2020-12-02,38.46
Mozambique,MOZ,2020-12-03,37.154
Mozambique,MOZ,2020-12-04,36.097
Mozambique,MOZ,2020-12-05,35.818
Mozambique,MOZ,2020-12-06,37.528
Mozambique,MOZ,2020-12-07,37.838
Mozambique,MOZ,2020-12-08,35.507
Mozambique,MOZ,2020-12-09,35.382
Mozambique,MOZ,2020-12-10,32.771
Mozambique,MOZ,2020-12-11,36.502
Mozambique,MOZ,2020-12-12,38.118
Mozambique,MOZ,2020-12-13,41.694
Mozambique,MOZ,2020-12-14,40.45
Mozambique,MOZ,2020-12-15,39.548
Mozambique,MOZ,2020-12-16,39.704
Mozambique,MOZ,2020-12-17,41.601
Mozambique,MOZ,2020-12-18,40.419
Mozambique,MOZ,2020-12-19,41.787
Mozambique,MOZ,2020-12-20,41.165
Mozambique,MOZ,2020-12-21,42.564
Mozambique,MOZ,2020-12-22,43.342
Mozambique,MOZ,2020-12-23,41.259
Mozambique,MOZ,2020-12-24,46.948
Mozambique,MOZ,2020-12-25,44.399
Mozambique,MOZ,2020-12-26,41.974
Mozambique,MOZ,2020-12-27,40.761
Mozambique,MOZ,2020-12-28,40.668
Mozambique,MOZ,2020-12-29,41.352
Mozambique,MOZ,2020-12-30,41.725
Mozambique,MOZ,2020-12-31,43.093
Mozambique,MOZ,2021-01-01,45.269
Mozambique,MOZ,2021-01-02,46.358
Mozambique,MOZ,2021-01-03,54.13
Mozambique,MOZ,2021-01-04,54.97
Mozambique,MOZ,2021-01-05,55.188
Mozambique,MOZ,2021-01-06,59.074
Mozambique,MOZ,2021-01-07,60.007
Mozambique,MOZ,2021-01-08,73.811
Mozambique,MOZ,2021-01-09,99.462
Mozambique,MOZ,2021-01-10,114.23
Mozambique,MOZ,2021-01-11,125.113
Mozambique,MOZ,2021-01-12,143.767
Mozambique,MOZ,2021-01-13,162.951
Mozambique,MOZ,2021-01-14,174.952
Mozambique,MOZ,2021-01-15,193.079
Mozambique,MOZ,2021-01-16,214.345
Mozambique,MOZ,2021-01-17,225.165
Mozambique,MOZ,2021-01-18,248.204
Mozambique,MOZ,2021-01-19,271.367
Mozambique,MOZ,2021-01-20,302.49
Mozambique,MOZ,2021-01-21,319.124
Mozambique,MOZ,2021-01-22,322.295
Mozambique,MOZ,2021-01-23,319.217
Mozambique,MOZ,2021-01-24,325.809
Mozambique,MOZ,2021-01-25,324.814
Mozambique,MOZ,2021-01-26,343.842
Mozambique,MOZ,2021-01-27,348.226
Mozambique,MOZ,2021-01-28,359.543
Mozambique,MOZ,2021-01-29,376.333
Mozambique,MOZ,2021-01-30,368.218
Mozambique,MOZ,2021-01-31,376.301
Mozambique,MOZ,2021-02-01,373.534
Mozambique,MOZ,2021-02-02,372.788
Mozambique,MOZ,2021-02-03,374.249
Mozambique,MOZ,2021-02-04,381.276
Mozambique,MOZ,2021-02-05,383.546
Mozambique,MOZ,2021-02-06,388.147
Mozambique,MOZ,2021-02-07,378.758
Mozambique,MOZ,2021-02-08,377.172
Mozambique,MOZ,2021-02-09,364.704
Mozambique,MOZ,2021-02-10,367.192
Mozambique,MOZ,2021-02-11,371.762
Mozambique,MOZ,2021-02-12,356.931
Mozambique,MOZ,2021-02-13,355.377
Mozambique,MOZ,2021-02-14,361.004
Mozambique,MOZ,2021-02-15,349.19
Mozambique,MOZ,2021-02-16,358.797
Mozambique,MOZ,2021-02-17,348.101
Mozambique,MOZ,2021-02-18,343.22
Mozambique,MOZ,2021-02-19,342.629
Mozambique,MOZ,2021-02-20,337.53
Mozambique,MOZ,2021-02-21,343.344
Mozambique,MOZ,2021-02-22,349.718
Mozambique,MOZ,2021-02-23,336.1
Mozambique,MOZ,2021-02-24,316.637
Mozambique,MOZ,2021-02-25,304.915
Mozambique,MOZ,2021-02-26,299.412
Mozambique,MOZ,2021-02-27,299.63
Mozambique,MOZ,2021-02-28,282.467
Mozambique,MOZ,2021-03-01,277.213
Mozambique,MOZ,2021-03-02,252.277
Mozambique,MOZ,2021-03-03,241.457
Mozambique,MOZ,2021-03-04,237.633
Mozambique,MOZ,2021-03-05,227.746
Mozambique,MOZ,2021-03-06,222.709
Mozambique,MOZ,2021-03-07,213.817
Mozambique,MOZ,2021-03-08,203.432
Mozambique,MOZ,2021-03-09,195.473
Mozambique,MOZ,2021-03-10,194.447
Mozambique,MOZ,2021-03-11,188.042
Mozambique,MOZ,2021-03-12,179.896
Mozambique,MOZ,2021-03-13,171.75
Mozambique,MOZ,2021-03-14,160.619
Mozambique,MOZ,2021-03-15,152.629
Mozambique,MOZ,2021-03-16,155.924
Mozambique,MOZ,2021-03-17,149.302
Mozambique,MOZ,2021-03-18,133.134
Mozambique,MOZ,2021-03-19,132.761
Mozambique,MOZ,2021-03-20,122.283
Mozambique,MOZ,2021-03-21,114.79
Mozambique,MOZ,2021-03-22,112.023
Mozambique,MOZ,2021-03-23,112.365
Mozambique,MOZ,2021-03-24,108.043
Mozambique,MOZ,2021-03-25,96.912
Mozambique,MOZ,2021-03-26,89.388
Mozambique,MOZ,2021-03-27,84.414
Mozambique,MOZ,2021-03-28,83.357
Mozambique,MOZ,2021-03-29,83.357
Mozambique,MOZ,2021-03-30,73.469
Mozambique,MOZ,2021-03-31,74.06
Mozambique,MOZ,2021-04-01,70.796
Mozambique,MOZ,2021-04-02,66.039
Mozambique,MOZ,2021-04-03,60.349
Mozambique,MOZ,2021-04-04,59.292
Mozambique,MOZ,2021-04-05,59.727
Mozambique,MOZ,2021-04-06,55.84
Mozambique,MOZ,2021-04-07,55.405
Mozambique,MOZ,2021-04-08,52.98
Mozambique,MOZ,2021-04-09,50.586
Mozambique,MOZ,2021-04-10,48.721
Mozambique,MOZ,2021-04-11,48.534
Mozambique,MOZ,2021-04-12,49.591
Mozambique,MOZ,2021-04-13,49.094
Mozambique,MOZ,2021-04-14,41.911
Mozambique,MOZ,2021-04-15,39.58
Mozambique,MOZ,2021-04-16,35.569
Mozambique,MOZ,2021-04-17,35.102
Mozambique,MOZ,2021-04-18,33.703
Mozambique,MOZ,2021-04-19,31.123
Mozambique,MOZ,2021-04-20,31.62
Mozambique,MOZ,2021-04-21,31.278
Mozambique,MOZ,2021-04-22,32.864
Mozambique,MOZ,2021-04-23,33.921
Mozambique,MOZ,2021-04-24,33.113
Mozambique,MOZ,2021-04-25,28.2
Mozambique,MOZ,2021-04-26,28.698
Mozambique,MOZ,2021-04-27,27.703
Mozambique,MOZ,2021-04-28,27.267
Mozambique,MOZ,2021-04-29,26.801
Mozambique,MOZ,2021-04-30,26.428
Mozambique,MOZ,2021-05-01,25.837
Mozambique,MOZ,2021-05-02,24.283
Mozambique,MOZ,2021-05-03,24.003
Mozambique,MOZ,2021-05-04,22.448
Mozambique,MOZ,2021-05-05,19.121
Mozambique,MOZ,2021-05-06,18.189
Mozambique,MOZ,2021-05-07,16.821
Mozambique,MOZ,2021-05-08,16.261
Mozambique,MOZ,2021-05-09,17.007
Mozambique,MOZ,2021-05-10,17.66
Mozambique,MOZ,2021-05-11,15.701
Mozambique,MOZ,2021-05-12,15.017
Mozambique,MOZ,2021-05-13,14.022
Mozambique,MOZ,2021-05-14,13.805
Mozambique,MOZ,2021-05-15,13.836
Mozambique,MOZ,2021-05-16,14.24
Mozambique,MOZ,2021-05-17,14.395
Mozambique,MOZ,2021-05-18,14.116
Mozambique,MOZ,2021-05-19,14.209
Mozambique,MOZ,2021-05-20,13.027
Mozambique,MOZ,2021-05-21,12.841
Mozambique,MOZ,2021-05-22,12.499
Mozambique,MOZ,2021-05-23,11.753
Mozambique,MOZ,2021-05-24,10.043
Mozambique,MOZ,2021-05-25,11.473
Mozambique,MOZ,2021-05-26,11.317
Mozambique,MOZ,2021-05-27,11.131
Mozambique,MOZ,2021-05-28,10.447
Mozambique,MOZ,2021-05-29,9.763
Mozambique,MOZ,2021-05-30,10.509
Mozambique,MOZ,2021-05-31,10.322
Mozambique,MOZ,2021-06-01,11.348
Mozambique,MOZ,2021-06-02,12.872
Mozambique,MOZ,2021-06-03,13.618
Mozambique,MOZ,2021-06-04,14.551
Mozambique,MOZ,2021-06-05,15.981
Mozambique,MOZ,2021-06-06,16.292
Mozambique,MOZ,2021-06-07,16.758
Mozambique,MOZ,2021-06-08,16.447
Mozambique,MOZ,2021-06-09,18.282
Mozambique,MOZ,2021-06-10,18.841
Mozambique,MOZ,2021-06-11,20.458
Mozambique,MOZ,2021-06-12,22.914
Mozambique,MOZ,2021-06-13,23.567
Mozambique,MOZ,2021-06-14,24.034
Mozambique,MOZ,2021-06-15,24.904
Mozambique,MOZ,2021-06-16,26.148
Mozambique,MOZ,2021-06-17,29.972
Mozambique,MOZ,2021-06-18,34.325
Mozambique,MOZ,2021-06-19,39.953
Mozambique,MOZ,2021-06-20,43.311
Mozambique,MOZ,2021-06-21,44.523
Mozambique,MOZ,2021-06-22,50.057
Mozambique,MOZ,2021-06-23,61.313
Mozambique,MOZ,2021-06-24,73.78
Mozambique,MOZ,2021-06-25,88.02
Mozambique,MOZ,2021-06-26,100.83
Mozambique,MOZ,2021-06-27,111.93
Mozambique,MOZ,2021-06-28,119.827
Mozambique,MOZ,2021-06-29,129.87
Mozambique,MOZ,2021-06-30,144.265
Mozambique,MOZ,2021-07-01,164.039
Mozambique,MOZ,2021-07-02,185.026
Mozambique,MOZ,2021-07-03,212.853
Mozambique,MOZ,2021-07-04,237.664
Mozambique,MOZ,2021-07-05,258.402
Mozambique,MOZ,2021-07-06,297.578
Mozambique,MOZ,2021-07-07,307.962
Mozambique,MOZ,2021-07-08,350.402
Mozambique,MOZ,2021-07-09,375.058
Mozambique,MOZ,2021-07-10,411.373
Mozambique,MOZ,2021-07-11,426.887
Mozambique,MOZ,2021-07-12,470.509
Mozambique,MOZ,2021-07-13,499.269
Mozambique,MOZ,2021-07-14,529.334
Mozambique,MOZ,2021-07-15,544.973
Mozambique,MOZ,2021-07-16,561.296
Mozambique,MOZ,2021-07-17,588.844
Mozambique,MOZ,2021-07-18,598.855
Mozambique,MOZ,2021-07-19,618.629
Mozambique,MOZ,2021-07-20,611.354
Mozambique,MOZ,2021-07-21,640.393
Mozambique,MOZ,2021-07-22,651.182
Mozambique,MOZ,2021-07-23,654.789
Mozambique,MOZ,2021-07-24,647.482
Mozambique,MOZ,2021-07-25,665.982
Mozambique,MOZ,2021-07-26,658.147
Mozambique,MOZ,2021-07-27,669.713
Mozambique,MOZ,2021-07-28,698.224
Mozambique,MOZ,2021-07-29,712.837
Mozambique,MOZ,2021-07-30,740.695
Mozambique,MOZ,2021-07-31,742.343
Mozambique,MOZ,2021-08-01,750.209
Mozambique,MOZ,2021-08-02,751.701
Mozambique,MOZ,2021-08-03,758.075
Mozambique,MOZ,2021-08-04,737.244
Mozambique,MOZ,2021-08-05,720.392
Mozambique,MOZ,2021-08-06,721.853
Mozambique,MOZ,2021-08-07,716.319
Mozambique,MOZ,2021-08-08,689.114
Mozambique,MOZ,2021-08-09,667.039
Mozambique,MOZ,2021-08-10,650.343
Mozambique,MOZ,2021-08-11,610.701
Mozambique,MOZ,2021-08-12,587.817
Mozambique,MOZ,2021-08-13,542.952
Mozambique,MOZ,2021-08-14,507.29
Mozambique,MOZ,2021-08-15,472.841
Mozambique,MOZ,2021-08-16,437.645
Mozambique,MOZ,2021-08-17,425.333
Mozambique,MOZ,2021-08-18,414.762
Mozambique,MOZ,2021-08-19,383.888
Mozambique,MOZ,2021-08-20,357.149
Mozambique,MOZ,2021-08-21,333.426
Mozambique,MOZ,2021-08-22,321.238
Mozambique,MOZ,2021-08-23,309.361
Mozambique,MOZ,2021-08-24,289.525
Mozambique,MOZ,2021-08-25,264.403
Mozambique,MOZ,2021-08-26,245.686
Mozambique,MOZ,2021-08-27,242.079
Mozambique,MOZ,2021-08-28,229.456
Mozambique,MOZ,2021-08-29,221.186
Mozambique,MOZ,2021-08-30,218.107
Mozambique,MOZ,2021-08-31,194.167
Mozambique,MOZ,2021-09-01,186.207
Mozambique,MOZ,2021-09-02,176.693
Mozambique,MOZ,2021-09-03,168.454
Mozambique,MOZ,2021-09-04,163.604
Mozambique,MOZ,2021-09-05,159.78
Mozambique,MOZ,2021-09-06,153.188
Mozambique,MOZ,2021-09-07,148.898
Mozambique,MOZ,2021-09-08,140.534
Mozambique,MOZ,2021-09-09,132.419
Mozambique,MOZ,2021-09-10,115.101
Mozambique,MOZ,2021-09-11,104.592
Mozambique,MOZ,2021-09-12,103.97
Mozambique,MOZ,2021-09-13,99.68
Mozambique,MOZ,2021-09-14,98.374
Mozambique,MOZ,2021-09-15,90.694
Mozambique,MOZ,2021-09-16,85.129
Mozambique,MOZ,2021-09-17,76.952
Mozambique,MOZ,2021-09-18,68.277
Mozambique,MOZ,2021-09-19,65.137
Mozambique,MOZ,2021-09-20,62.587
Mozambique,MOZ,2021-09-21,54.628
Mozambique,MOZ,2021-09-22,53.726
Mozambique,MOZ,2021-09-23,51.083
Mozambique,MOZ,2021-09-24,47.819
Mozambique,MOZ,2021-09-25,43.715
Mozambique,MOZ,2021-09-26,41.134
Mozambique,MOZ,2021-09-27,39.828
Mozambique,MOZ,2021-09-28,33.952
Mozambique,MOZ,2021-09-29,30.812
Mozambique,MOZ,2021-09-30,28.573
Mozambique,MOZ,2021-10-01,26.521
Mozambique,MOZ,2021-10-02,25.153
Mozambique,MOZ,2021-10-03,24.438
Mozambique,MOZ,2021-10-04,23.008
Mozambique,MOZ,2021-10-05,19.432
Mozambique,MOZ,2021-10-06,18.468
Mozambique,MOZ,2021-10-07,16.447
Mozambique,MOZ,2021-10-08,15.421
Mozambique,MOZ,2021-10-09,14.582
Mozambique,MOZ,2021-10-10,14.147
Mozambique,MOZ,2021-10-11,14.022
Mozambique,MOZ,2021-10-12,13.867
Mozambique,MOZ,2021-10-13,11.939
Mozambique,MOZ,2021-10-14,10.509
Mozambique,MOZ,2021-10-15,9.98
Mozambique,MOZ,2021-10-16,9.545
